Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time,Capacity,id_cycle,type,ambient_temperature,time,PhID
3.871028202,-2.011530457,24.84822396,1.9988,2.961,169.36,1.781004629,38,heater,24,2008,B0006
3.867016838,-2.00962724,24.96180972,1.9988,2.955,178.735,1.781004629,38,heater,24,2008,B0006
3.863432491,-2.008373031,25.04238867,1.9988,2.952,188.125,1.781004629,38,heater,24,2008,B0006
3.859701631,-2.010991574,25.16024241,1.9988,2.949,197.485,1.781004629,38,heater,24,2008,B0006
3.856313457,-2.010800616,25.25635534,1.9988,2.946,206.844,1.781004629,38,heater,24,2008,B0006
3.852768532,-2.01302378,25.32840654,1.999,2.941,216.219,1.781004629,38,heater,24,2008,B0006
3.849600868,-2.009631869,25.41253844,1.9988,2.939,225.563,1.781004629,38,heater,24,2008,B0006
3.846253527,-2.009366526,25.47715144,1.9988,2.935,234.953,1.781004629,38,heater,24,2008,B0006
3.842873168,-2.008629231,25.56814561,1.9988,2.932,244.328,1.781004629,38,heater,24,2008,B0006
3.839949637,-2.009385728,25.65876702,1.9988,2.929,253.641,1.781004629,38,heater,24,2008,B0006
3.83681742,-2.010209485,25.75278356,1.999,2.926,263,1.781004629,38,heater,24,2008,B0006
3.833949764,-2.009514144,25.82155418,1.999,2.924,272.391,1.781004629,38,heater,24,2008,B0006
3.831110167,-2.009855518,25.84903989,1.9988,2.921,281.75,1.781004629,38,heater,24,2008,B0006
3.828391965,-2.010030472,25.93552176,1.9988,2.919,291.11,1.781004629,38,heater,24,2008,B0006
3.82544495,-2.009461033,26.05023406,1.999,2.917,300.485,1.781004629,38,heater,24,2008,B0006
3.822901683,-2.010245006,26.08742724,1.9988,2.915,309.906,1.781004629,38,heater,24,2008,B0006
3.820060657,-2.00701499,26.17375932,1.9988,2.912,319.235,1.781004629,38,heater,24,2008,B0006
3.817613186,-2.007493497,26.26049674,1.9988,2.91,328.61,1.781004629,38,heater,24,2008,B0006
3.81500571,-2.00767337,26.32670394,1.9988,2.907,337.969,1.781004629,38,heater,24,2008,B0006
3.812170212,-2.007643325,26.40183467,1.9988,2.905,347.313,1.781004629,38,heater,24,2008,B0006
3.809947902,-2.009376151,26.47394736,1.999,2.903,356.656,1.781004629,38,heater,24,2008,B0006
3.807256712,-2.008344585,26.54147772,1.9988,2.9,365.969,1.781004629,38,heater,24,2008,B0006
3.804981904,-2.010535093,26.63523662,1.999,2.899,375.313,1.781004629,38,heater,24,2008,B0006
3.802128257,-2.008268342,26.55682408,1.999,2.896,384.641,1.781004629,38,heater,24,2008,B0006
3.799838727,-2.008708676,26.73985585,1.9988,2.894,394.031,1.781004629,38,heater,24,2008,B0006
3.797343316,-2.009561386,26.85707041,1.9988,2.891,403.391,1.781004629,38,heater,24,2008,B0006
3.794802761,-2.007582593,26.94286243,1.9988,2.889,412.781,1.781004629,38,heater,24,2008,B0006
3.79214917,-2.008300111,27.03739424,1.9988,2.887,422.125,1.781004629,38,heater,24,2008,B0006
3.789546057,-2.010755156,27.10369519,1.999,2.884,431.5,1.781004629,38,heater,24,2008,B0006
3.787071661,-2.008727517,27.14840398,1.9988,2.881,440.938,1.781004629,38,heater,24,2008,B0006
3.784524707,-2.009440996,27.21483992,1.9988,2.879,450.344,1.781004629,38,heater,24,2008,B0006
3.781780411,-2.009082448,27.25908811,1.9988,2.876,459.719,1.781004629,38,heater,24,2008,B0006
3.779309261,-2.010058558,27.34332797,1.9988,2.873,469.094,1.781004629,38,heater,24,2008,B0006
3.776497707,-2.012765084,27.37991491,1.9988,2.872,478.469,1.781004629,38,heater,24,2008,B0006
3.773742676,-2.010360603,27.52290029,1.999,2.869,487.813,1.781004629,38,heater,24,2008,B0006
3.771076408,-2.009848202,27.5681702,1.9988,2.867,497.141,1.781004629,38,heater,24,2008,B0006
3.768445845,-2.010433695,27.61764198,1.9988,2.864,506.563,1.781004629,38,heater,24,2008,B0006
3.765513031,-2.009537772,27.68264517,1.9988,2.861,515.938,1.781004629,38,heater,24,2008,B0006
3.762865997,-2.009692306,27.73947627,1.9988,2.859,525.328,1.781004629,38,heater,24,2008,B0006
3.759959733,-2.010388967,27.77163109,1.9988,2.857,534.688,1.781004629,38,heater,24,2008,B0006
3.757231054,-2.010759266,27.86664854,1.9988,2.854,544.016,1.781004629,38,heater,24,2008,B0006
3.754337981,-2.010157585,27.8693405,1.999,2.851,553.391,1.781004629,38,heater,24,2008,B0006
3.751617335,-2.012728801,27.82400604,1.9988,2.848,562.781,1.781004629,38,heater,24,2008,B0006
3.74893901,-2.008064002,27.92449364,1.999,2.845,572.141,1.781004629,38,heater,24,2008,B0006
3.745918824,-2.010944488,28.0764876,1.999,2.843,581.531,1.781004629,38,heater,24,2008,B0006
3.743270831,-2.007086042,28.06082194,1.999,2.84,590.875,1.781004629,38,heater,24,2008,B0006
3.74044732,-2.0078603,28.13231845,1.9988,2.838,600.235,1.781004629,38,heater,24,2008,B0006
3.737738715,-2.012388951,28.21149244,1.9988,2.835,609.641,1.781004629,38,heater,24,2008,B0006
3.735048549,-2.010575386,28.13419676,1.9988,2.833,618.969,1.781004629,38,heater,24,2008,B0006
3.73231314,-2.00940551,28.16882195,1.9988,2.83,628.313,1.781004629,38,heater,24,2008,B0006
3.729693393,-2.010807794,28.19201823,1.999,2.827,637.703,1.781004629,38,heater,24,2008,B0006
3.726898013,-2.010404192,28.29152001,1.9988,2.824,647.047,1.781004629,38,heater,24,2008,B0006
3.724443986,-2.011877811,28.11164781,1.9988,2.822,656.485,1.781004629,38,heater,24,2008,B0006
3.721751042,-2.01171905,28.26051266,1.9988,2.819,665.828,1.781004629,38,heater,24,2008,B0006
3.719283908,-2.010692461,28.29933399,1.9988,2.817,675.25,1.781004629,38,heater,24,2008,B0006
3.717015976,-2.012363323,28.30932802,1.9988,2.815,684.578,1.781004629,38,heater,24,2008,B0006
3.714565294,-2.011683075,28.16796963,1.9988,2.813,693.906,1.781004629,38,heater,24,2008,B0006
3.712141974,-2.011402629,28.32806611,1.999,2.81,703.281,1.781004629,38,heater,24,2008,B0006
3.709656988,-2.008411062,28.30222174,1.9988,2.807,712.641,1.781004629,38,heater,24,2008,B0006
3.70724544,-2.009484,28.35157941,1.9988,2.805,722.078,1.781004629,38,heater,24,2008,B0006
3.704903508,-2.009326911,28.3863927,1.999,2.802,731.422,1.781004629,38,heater,24,2008,B0006
3.70255771,-2.009556608,28.35935021,1.999,2.8,740.781,1.781004629,38,heater,24,2008,B0006
3.700414531,-2.010343805,28.43025566,1.999,2.797,750.141,1.781004629,38,heater,24,2008,B0006
3.697801756,-2.009729028,28.40771035,1.999,2.795,759.531,1.781004629,38,heater,24,2008,B0006
3.695640118,-2.008734286,28.45599614,1.999,2.793,768.922,1.781004629,38,heater,24,2008,B0006
3.693275216,-2.007485196,28.33372266,1.9988,2.791,778.281,1.781004629,38,heater,24,2008,B0006
3.691165404,-2.012582517,28.48293885,1.9988,2.789,787.625,1.781004629,38,heater,24,2008,B0006
3.688899717,-2.011983935,28.5033958,1.999,2.787,796.969,1.781004629,38,heater,24,2008,B0006
3.686563314,-2.009973144,28.45614439,1.999,2.785,806.391,1.781004629,38,heater,24,2008,B0006
3.684216174,-2.011643852,28.46607268,1.9988,2.783,815.781,1.781004629,38,heater,24,2008,B0006
3.682014141,-2.009277128,28.48007169,1.999,2.78,825.172,1.781004629,38,heater,24,2008,B0006
3.679727446,-2.00950562,28.41798463,1.999,2.778,834.516,1.781004629,38,heater,24,2008,B0006
3.677517569,-2.01056002,28.56277099,1.999,2.776,843.875,1.781004629,38,heater,24,2008,B0006
3.675305724,-2.011234264,28.5668189,1.999,2.773,853.219,1.781004629,38,heater,24,2008,B0006
3.672975779,-2.009766582,28.54578524,1.9988,2.771,862.625,1.781004629,38,heater,24,2008,B0006
3.671046777,-2.009702541,28.54096454,1.9988,2.769,871.969,1.781004629,38,heater,24,2008,B0006
3.668535393,-2.010650766,28.45973502,1.999,2.767,881.297,1.781004629,38,heater,24,2008,B0006
3.666391999,-2.007982061,28.53537549,1.999,2.765,890.625,1.781004629,38,heater,24,2008,B0006
3.66403288,-2.010074658,28.56337352,1.9988,2.763,900.031,1.781004629,38,heater,24,2008,B0006
3.662088459,-2.009346929,28.65356335,1.999,2.761,909.391,1.781004629,38,heater,24,2008,B0006
3.65978429,-2.011918946,28.66124257,1.999,2.758,918.781,1.781004629,38,heater,24,2008,B0006
3.657702376,-2.011430988,28.58467878,1.999,2.756,928.141,1.781004629,38,heater,24,2008,B0006
3.655456969,-2.011021136,28.68168586,1.9988,2.754,937.516,1.781004629,38,heater,24,2008,B0006
3.653250296,-2.009257915,28.67085867,1.999,2.752,946.891,1.781004629,38,heater,24,2008,B0006
3.651096022,-2.011200109,28.71089238,1.9988,2.75,956.219,1.781004629,38,heater,24,2008,B0006
3.648845943,-2.010380654,28.79414541,1.999,2.747,965.61,1.781004629,38,heater,24,2008,B0006
3.646749694,-2.012053861,28.81121618,1.999,2.745,974.985,1.781004629,38,heater,24,2008,B0006
3.644897645,-2.010547606,28.82378857,1.9988,2.743,984.344,1.781004629,38,heater,24,2008,B0006
3.64241345,-2.01047822,28.8630639,1.9988,2.741,993.688,1.781004629,38,heater,24,2008,B0006
3.640229707,-2.009737394,28.8904703,1.999,2.739,1003.094,1.781004629,38,heater,24,2008,B0006
3.638079815,-2.00975697,28.91568605,1.999,2.737,1012.469,1.781004629,38,heater,24,2008,B0006
3.636055561,-2.011275148,28.9588021,1.999,2.735,1021.86,1.781004629,38,heater,24,2008,B0006
3.634107476,-2.009155384,28.98196672,1.999,2.733,1031.203,1.781004629,38,heater,24,2008,B0006
3.631842998,-2.009478576,28.94158695,1.9988,2.731,1040.563,1.781004629,38,heater,24,2008,B0006
3.629628887,-2.009794751,29.13482953,1.999,2.729,1049.953,1.781004629,38,heater,24,2008,B0006
3.627599938,-2.006717462,29.08262993,1.999,2.726,1059.328,1.781004629,38,heater,24,2008,B0006
3.625568966,-2.008393295,29.05341348,1.9988,2.724,1068.688,1.781004629,38,heater,24,2008,B0006
3.623586168,-2.011180416,29.05934717,1.9988,2.722,1078.031,1.781004629,38,heater,24,2008,B0006
3.621553598,-2.009417363,29.15721165,1.999,2.721,1087.438,1.781004629,38,heater,24,2008,B0006
3.619551384,-2.00907327,29.21377937,1.999,2.719,1096.797,1.781004629,38,heater,24,2008,B0006
3.617367053,-2.010930847,29.16217244,1.999,2.716,1106.156,1.781004629,38,heater,24,2008,B0006
3.615437511,-2.007713866,29.22074596,1.999,2.714,1115.453,1.781004629,38,heater,24,2008,B0006
3.613384301,-2.010567185,29.27477131,1.999,2.712,1124.875,1.781004629,38,heater,24,2008,B0006
3.611593525,-2.009808715,29.32529281,1.999,2.711,1134.25,1.781004629,38,heater,24,2008,B0006
3.609558373,-2.00977691,29.32133646,1.9988,2.709,1143.578,1.781004629,38,heater,24,2008,B0006
3.607462712,-2.00876307,29.38570968,1.999,2.705,1152.953,1.781004629,38,heater,24,2008,B0006
3.605771345,-2.010654965,29.40951695,1.9988,2.703,1162.328,1.781004629,38,heater,24,2008,B0006
3.603629135,-2.010917984,29.42311385,1.999,2.702,1171.688,1.781004629,38,heater,24,2008,B0006
3.601720069,-2.009142655,29.49776249,1.999,2.7,1181.094,1.781004629,38,heater,24,2008,B0006
3.599870625,-2.007112202,29.49796557,1.999,2.698,1190.406,1.781004629,38,heater,24,2008,B0006
3.598022096,-2.010168933,29.55525093,1.999,2.697,1199.766,1.781004629,38,heater,24,2008,B0006
3.595862725,-2.008595702,29.53742145,1.999,2.695,1209.172,1.781004629,38,heater,24,2008,B0006
3.594131004,-2.007194978,29.61693589,1.999,2.693,1218.531,1.781004629,38,heater,24,2008,B0006
3.592385623,-2.009464535,29.6111678,1.999,2.691,1227.906,1.781004629,38,heater,24,2008,B0006
3.590520399,-2.01123507,29.6517886,1.999,2.689,1237.25,1.781004629,38,heater,24,2008,B0006
3.588778859,-2.009530377,29.54093753,1.999,2.687,1246.672,1.781004629,38,heater,24,2008,B0006
3.586813316,-2.006703732,29.7369322,1.999,2.685,1256.063,1.781004629,38,heater,24,2008,B0006
3.585046977,-2.009785439,29.77676773,1.999,2.683,1265.422,1.781004629,38,heater,24,2008,B0006
3.583171457,-2.010332305,29.79725173,1.999,2.682,1274.766,1.781004629,38,heater,24,2008,B0006
3.581529755,-2.010003782,29.77069632,1.999,2.68,1284.094,1.781004629,38,heater,24,2008,B0006
3.579656631,-2.00960176,29.82569243,1.999,2.679,1293.531,1.781004629,38,heater,24,2008,B0006
3.578005134,-2.011491733,29.8852715,1.999,2.676,1302.875,1.781004629,38,heater,24,2008,B0006
3.576232498,-2.007594573,29.91927069,1.9988,2.674,1312.203,1.781004629,38,heater,24,2008,B0006
3.57428702,-2.007649773,29.90386166,1.9988,2.673,1321.61,1.781004629,38,heater,24,2008,B0006
3.57266273,-2.010794565,29.97043478,1.9988,2.671,1331,1.781004629,38,heater,24,2008,B0006
3.571041973,-2.009234628,29.85467706,1.999,2.669,1340.328,1.781004629,38,heater,24,2008,B0006
3.569363054,-2.010868499,30.01560707,1.999,2.667,1349.688,1.781004629,38,heater,24,2008,B0006
3.567634672,-2.010332435,30.01177095,1.999,2.666,1359.078,1.781004629,38,heater,24,2008,B0006
3.565928607,-2.009226437,30.14521994,1.9988,2.665,1368.438,1.781004629,38,heater,24,2008,B0006
3.564282435,-2.011443824,30.04289012,1.999,2.663,1377.844,1.781004629,38,heater,24,2008,B0006
3.562454494,-2.010477146,30.03151348,1.999,2.662,1387.219,1.781004629,38,heater,24,2008,B0006
3.561049469,-2.010906223,30.15966692,1.999,2.66,1396.563,1.781004629,38,heater,24,2008,B0006
3.559077219,-2.007646546,30.21727886,1.999,2.658,1405.922,1.781004629,38,heater,24,2008,B0006
3.557883255,-2.011334204,30.28074928,1.999,2.656,1415.266,1.781004629,38,heater,24,2008,B0006
3.556130501,-2.012492021,30.27988409,1.999,2.655,1424.656,1.781004629,38,heater,24,2008,B0006
3.554547804,-2.009729386,30.28573665,1.999,2.653,1434.063,1.781004629,38,heater,24,2008,B0006
3.553035747,-2.009436391,30.31254027,1.999,2.652,1443.453,1.781004629,38,heater,24,2008,B0006
3.551286583,-2.010228718,30.36284453,1.999,2.65,1452.844,1.781004629,38,heater,24,2008,B0006
3.549727351,-2.007927968,30.3665769,1.9988,2.648,1462.203,1.781004629,38,heater,24,2008,B0006
3.548181531,-2.00822501,30.4035752,1.9988,2.647,1471.516,1.781004629,38,heater,24,2008,B0006
3.546669956,-2.010510066,30.50076767,1.999,2.646,1480.906,1.781004629,38,heater,24,2008,B0006
3.545150725,-2.010405874,30.3870944,1.999,2.644,1490.266,1.781004629,38,heater,24,2008,B0006
3.543929438,-2.012024477,30.54812348,1.999,2.642,1499.625,1.781004629,38,heater,24,2008,B0006
3.542093177,-2.009646085,30.55719755,1.999,2.641,1508.969,1.781004629,38,heater,24,2008,B0006
3.540654875,-2.010250123,30.55941666,1.999,2.639,1518.344,1.781004629,38,heater,24,2008,B0006
3.539163496,-2.008875537,30.60128691,1.999,2.638,1527.719,1.781004629,38,heater,24,2008,B0006
3.537678053,-2.012501082,30.57774925,1.999,2.636,1537.063,1.781004629,38,heater,24,2008,B0006
3.536028245,-2.010793496,30.66462974,1.999,2.635,1546.391,1.781004629,38,heater,24,2008,B0006
3.534883762,-2.010898774,30.64131387,1.999,2.634,1555.719,1.781004629,38,heater,24,2008,B0006
3.533286738,-2.010938579,30.64809156,1.999,2.632,1565.078,1.781004629,38,heater,24,2008,B0006
3.531962123,-2.010532956,30.7828316,1.999,2.63,1574.453,1.781004629,38,heater,24,2008,B0006
3.53040482,-2.009431469,30.83922319,1.999,2.629,1583.813,1.781004629,38,heater,24,2008,B0006
3.529077196,-2.012537349,30.8185747,1.999,2.628,1593.172,1.781004629,38,heater,24,2008,B0006
3.527519629,-2.009418868,30.86429937,1.9988,2.626,1602.578,1.781004629,38,heater,24,2008,B0006
3.526101181,-2.010479867,30.89759476,1.999,2.625,1612,1.781004629,38,heater,24,2008,B0006
3.52485845,-2.012844865,30.90972298,1.999,2.624,1621.422,1.781004629,38,heater,24,2008,B0006
3.523377288,-2.011298065,31.02320808,1.999,2.622,1630.735,1.781004629,38,heater,24,2008,B0006
3.522174304,-2.010724114,30.98576567,1.999,2.62,1640.156,1.781004629,38,heater,24,2008,B0006
3.520956206,-2.008789609,31.01185448,1.999,2.62,1649.563,1.781004629,38,heater,24,2008,B0006
3.519403775,-2.009469644,31.01877289,1.999,2.618,1658.891,1.781004629,38,heater,24,2008,B0006
3.518036684,-2.011136767,31.05559417,1.999,2.617,1668.281,1.781004629,38,heater,24,2008,B0006
3.516687114,-2.010907309,31.03920307,1.999,2.615,1677.656,1.781004629,38,heater,24,2008,B0006
3.515230575,-2.010831388,31.10496277,1.999,2.614,1687.016,1.781004629,38,heater,24,2008,B0006
3.514126596,-2.008985623,31.14364243,1.999,2.612,1696.375,1.781004629,38,heater,24,2008,B0006
3.512572798,-2.009983671,31.17868673,1.999,2.611,1705.703,1.781004629,38,heater,24,2008,B0006
3.511291933,-2.010180423,31.2074022,1.999,2.61,1715.078,1.781004629,38,heater,24,2008,B0006
3.510220367,-2.008154799,31.2498074,1.999,2.609,1724.453,1.781004629,38,heater,24,2008,B0006
3.508762529,-2.00878634,31.2968534,1.999,2.607,1733.86,1.781004629,38,heater,24,2008,B0006
3.507518975,-2.010990285,31.25843317,1.9988,2.606,1743.235,1.781004629,38,heater,24,2008,B0006
3.506280389,-2.011470024,31.38070432,1.999,2.605,1752.625,1.781004629,38,heater,24,2008,B0006
3.505067959,-2.01053671,31.3259001,1.999,2.604,1761.953,1.781004629,38,heater,24,2008,B0006
3.503625795,-2.008263672,31.34924862,1.999,2.602,1771.313,1.781004629,38,heater,24,2008,B0006
3.502559711,-2.011092623,31.35156044,1.999,2.601,1780.688,1.781004629,38,heater,24,2008,B0006
3.501377171,-2.010008963,31.42742679,1.999,2.6,1790.047,1.781004629,38,heater,24,2008,B0006
3.500069786,-2.009607771,31.44679056,1.999,2.599,1799.36,1.781004629,38,heater,24,2008,B0006
3.498777004,-2.00953768,31.44264741,1.999,2.598,1808.719,1.781004629,38,heater,24,2008,B0006
3.497756642,-2.009808588,31.47286653,1.999,2.596,1818.11,1.781004629,38,heater,24,2008,B0006
3.496563533,-2.008401562,31.57244342,1.999,2.595,1827.485,1.781004629,38,heater,24,2008,B0006
3.495158242,-2.009682231,31.56759344,1.999,2.594,1836.86,1.781004629,38,heater,24,2008,B0006
3.494131206,-2.00947851,31.62997304,1.999,2.593,1846.203,1.781004629,38,heater,24,2008,B0006
3.493000468,-2.012121179,31.62430402,1.999,2.592,1855.625,1.781004629,38,heater,24,2008,B0006
3.491712483,-2.010467698,31.74247692,1.999,2.59,1865,1.781004629,38,heater,24,2008,B0006
3.490712664,-2.009971822,31.54010413,1.9988,2.589,1874.328,1.781004629,38,heater,24,2008,B0006
3.489574459,-2.013674351,31.68123943,1.999,2.588,1883.656,1.781004629,38,heater,24,2008,B0006
3.488200484,-2.009348202,31.72368062,1.999,2.587,1893.063,1.781004629,38,heater,24,2008,B0006
3.48726561,-2.009033655,31.75614436,1.999,2.586,1902.438,1.781004629,38,heater,24,2008,B0006
3.48612195,-2.010206671,31.7516769,1.999,2.584,1911.781,1.781004629,38,heater,24,2008,B0006
3.484909828,-2.009930606,31.81542468,1.999,2.584,1921.203,1.781004629,38,heater,24,2008,B0006
3.483735947,-2.007979122,31.80457016,1.999,2.583,1930.563,1.781004629,38,heater,24,2008,B0006
3.482767301,-2.009044398,31.83501364,1.999,2.582,1939.938,1.781004629,38,heater,24,2008,B0006
3.481648085,-2.010346554,31.88244547,1.999,2.58,1949.297,1.781004629,38,heater,24,2008,B0006
3.480435411,-2.010624109,31.93057223,1.999,2.579,1958.641,1.781004629,38,heater,24,2008,B0006
3.479346406,-2.009293533,31.92039599,1.999,2.578,1968.016,1.781004629,38,heater,24,2008,B0006
3.478239338,-2.009158431,31.9812027,1.999,2.577,1977.375,1.781004629,38,heater,24,2008,B0006
3.47716382,-2.009779137,32.00459877,1.999,2.576,1986.703,1.781004629,38,heater,24,2008,B0006
3.476107521,-2.011076169,32.08973031,1.999,2.575,1996.141,1.781004629,38,heater,24,2008,B0006
3.475067139,-2.012361759,31.70213131,1.999,2.574,2005.516,1.781004629,38,heater,24,2008,B0006
3.473966488,-2.010212222,32.11119977,1.999,2.573,2014.875,1.781004629,38,heater,24,2008,B0006
3.47279419,-2.01076609,32.16278678,1.999,2.572,2024.219,1.781004629,38,heater,24,2008,B0006
3.471725699,-2.010362264,32.12188129,1.999,2.57,2033.61,1.781004629,38,heater,24,2008,B0006
3.470684378,-2.00785011,32.15363015,1.999,2.57,2042.938,1.781004629,38,heater,24,2008,B0006
3.469581044,-2.008780238,32.15898732,1.999,2.568,2052.344,1.781004629,38,heater,24,2008,B0006
3.468497921,-2.011263999,32.1801724,1.999,2.568,2061.735,1.781004629,38,heater,24,2008,B0006
3.467477687,-2.008864183,32.21012353,1.999,2.566,2071.094,1.781004629,38,heater,24,2008,B0006
3.466334814,-2.009925404,32.21726565,1.999,2.565,2080.422,1.781004629,38,heater,24,2008,B0006
3.465440897,-2.010192067,32.30851866,1.999,2.564,2089.797,1.781004629,38,heater,24,2008,B0006
3.46431678,-2.012182309,32.35728406,1.999,2.563,2099.172,1.781004629,38,heater,24,2008,B0006
3.463313656,-2.010004793,32.32342716,1.999,2.562,2108.531,1.781004629,38,heater,24,2008,B0006
3.462107174,-2.008685528,32.37506146,1.999,2.561,2117.844,1.781004629,38,heater,24,2008,B0006
3.461043313,-2.010997683,32.37670983,1.999,2.56,2127.281,1.781004629,38,heater,24,2008,B0006
3.45992114,-2.011578817,32.2693473,1.999,2.559,2136.641,1.781004629,38,heater,24,2008,B0006
3.458884268,-2.011021665,32.43478218,1.999,2.558,2146.016,1.781004629,38,heater,24,2008,B0006
3.457821775,-2.010255524,32.41458609,1.999,2.557,2155.36,1.781004629,38,heater,24,2008,B0006
3.456686186,-2.008762547,32.63645813,1.999,2.556,2164.797,1.781004629,38,heater,24,2008,B0006
3.455652279,-2.014036681,32.60019508,1.999,2.555,2174.141,1.781004629,38,heater,24,2008,B0006
3.45445732,-2.00956575,32.62074899,1.999,2.554,2183.5,1.781004629,38,heater,24,2008,B0006
3.453658543,-2.009227152,32.58407137,1.999,2.552,2192.875,1.781004629,38,heater,24,2008,B0006
3.452460406,-2.009426387,32.66058046,1.999,2.551,2202.219,1.781004629,38,heater,24,2008,B0006
3.451445684,-2.011055654,32.65321126,1.999,2.55,2211.547,1.781004629,38,heater,24,2008,B0006
3.450195558,-2.010538896,32.47053305,1.999,2.549,2220.891,1.781004629,38,heater,24,2008,B0006
3.449006455,-2.006987463,32.67065098,1.999,2.548,2230.266,1.781004629,38,heater,24,2008,B0006
3.448025338,-2.010800692,32.7768355,1.999,2.546,2239.703,1.781004629,38,heater,24,2008,B0006
3.447009572,-2.009677948,32.76353877,1.999,2.546,2249.094,1.781004629,38,heater,24,2008,B0006
3.445872859,-2.00971573,32.81070338,1.999,2.544,2258.453,1.781004629,38,heater,24,2008,B0006
3.444628362,-2.011033219,32.77784243,1.999,2.544,2267.797,1.781004629,38,heater,24,2008,B0006
3.443528117,-2.009668619,32.78637275,1.999,2.542,2277.141,1.781004629,38,heater,24,2008,B0006
3.44229008,-2.011272309,32.87072379,1.999,2.54,2286.485,1.781004629,38,heater,24,2008,B0006
3.441359594,-2.009318314,32.91904637,1.999,2.54,2295.828,1.781004629,38,heater,24,2008,B0006
3.439875115,-2.009647639,32.94672935,1.999,2.538,2305.188,1.781004629,38,heater,24,2008,B0006
3.438915639,-2.009518527,32.92385133,1.999,2.538,2314.547,1.781004629,38,heater,24,2008,B0006
3.437997208,-2.011445122,32.86005341,1.999,2.536,2323.891,1.781004629,38,heater,24,2008,B0006
3.436501895,-2.010502658,33.01964673,1.999,2.535,2333.281,1.781004629,38,heater,24,2008,B0006
3.43539492,-2.009837367,32.970194,1.999,2.534,2342.641,1.781004629,38,heater,24,2008,B0006
3.434155397,-2.011888637,33.00643045,1.999,2.532,2351.969,1.781004629,38,heater,24,2008,B0006
3.432929863,-2.00752154,33.09222776,1.999,2.532,2361.297,1.781004629,38,heater,24,2008,B0006
3.431556579,-2.012422879,33.26752525,1.999,2.53,2370.672,1.781004629,38,heater,24,2008,B0006
3.430345726,-2.009102285,33.21366912,1.999,2.529,2380.016,1.781004629,38,heater,24,2008,B0006
3.429312544,-2.012179003,33.20627783,1.999,2.528,2389.422,1.781004629,38,heater,24,2008,B0006
3.427875747,-2.009343963,33.27794088,1.999,2.527,2398.75,1.781004629,38,heater,24,2008,B0006
3.426845881,-2.009666471,33.30784636,1.999,2.526,2408.156,1.781004629,38,heater,24,2008,B0006
3.425555075,-2.010915815,33.32232704,1.999,2.524,2417.5,1.781004629,38,heater,24,2008,B0006
3.42414854,-2.012310672,33.32687584,1.999,2.523,2426.906,1.781004629,38,heater,24,2008,B0006
3.422776026,-2.013151993,33.38014689,1.999,2.522,2436.266,1.781004629,38,heater,24,2008,B0006
3.421467428,-2.01162292,33.41931483,1.999,2.52,2445.625,1.781004629,38,heater,24,2008,B0006
3.420153047,-2.009657789,33.43611685,1.999,2.519,2454.953,1.781004629,38,heater,24,2008,B0006
3.418950643,-2.009265597,33.15815318,1.999,2.518,2464.375,1.781004629,38,heater,24,2008,B0006
3.417574448,-2.01007426,33.16997938,1.999,2.516,2473.75,1.781004629,38,heater,24,2008,B0006
3.416035901,-2.01114522,33.37300343,1.999,2.515,2483.11,1.781004629,38,heater,24,2008,B0006
3.414564434,-2.010855287,33.52757155,1.999,2.514,2492.469,1.781004629,38,heater,24,2008,B0006
3.413218557,-2.010237406,33.61747864,1.999,2.512,2501.828,1.781004629,38,heater,24,2008,B0006
3.411827784,-2.010309344,33.60963192,1.999,2.51,2511.203,1.781004629,38,heater,24,2008,B0006
3.410287708,-2.010380837,33.65323956,1.999,2.509,2520.563,1.781004629,38,heater,24,2008,B0006
3.408831154,-2.010453734,33.67072142,1.999,2.508,2529.938,1.781004629,38,heater,24,2008,B0006
3.407410815,-2.010253288,33.52030426,1.999,2.506,2539.313,1.781004629,38,heater,24,2008,B0006
3.405855414,-2.011882075,33.72021266,1.999,2.504,2548.672,1.781004629,38,heater,24,2008,B0006
3.40433794,-2.010313085,33.83212645,1.999,2.503,2558.031,1.781004629,38,heater,24,2008,B0006
3.402935979,-2.008709679,33.83719084,1.999,2.502,2567.391,1.781004629,38,heater,24,2008,B0006
3.401161595,-2.00824981,33.67745985,1.999,2.5,2576.766,1.781004629,38,heater,24,2008,B0006
3.399478626,-2.011085678,33.82604642,1.999,2.498,2586.141,1.781004629,38,heater,24,2008,B0006
3.397836672,-2.011268905,33.89827019,1.999,2.497,2595.516,1.781004629,38,heater,24,2008,B0006
3.396205844,-2.011054546,33.96945545,1.999,2.495,2604.875,1.781004629,38,heater,24,2008,B0006
3.394560793,-2.009899945,33.95395378,1.999,2.493,2614.25,1.781004629,38,heater,24,2008,B0006
3.392728963,-2.00872589,33.92338058,1.999,2.492,2623.641,1.781004629,38,heater,24,2008,B0006
3.391002261,-2.010454963,33.76096449,1.999,2.49,2632.969,1.781004629,38,heater,24,2008,B0006
3.389268854,-2.011012057,34.06775181,1.999,2.488,2642.344,1.781004629,38,heater,24,2008,B0006
3.387401593,-2.009033115,34.13152157,1.999,2.486,2651.735,1.781004629,38,heater,24,2008,B0006
3.385478789,-2.011096545,34.15402826,1.999,2.484,2661.094,1.781004629,38,heater,24,2008,B0006
3.383290778,-2.009000524,34.19097144,1.999,2.482,2670.485,1.781004629,38,heater,24,2008,B0006
